DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
10/25/1966,6,0,0,0,12,0,3.4,0.4
10/26/1966,11.1,0,0.3,0,10.9,0,2.1,-1.8
10/27/1966,14.8,0,0,0,9.5,0,4,-3.6
10/28/1966,7.8,0,0,0,9.8,0,5.1,-2
10/29/1966,5.9,0,0,0,10.6,0,4.6,NA
10/30/1966,5.5,0,0,0,10.6,0,3.5,-6.4
10/31/1966,9.9,0,0.1,0,10.5,0,4.6,3.2
11/1/1966,18.6,0,2.2,0,8.8,0,2.6,-5
11/2/1966,13.8,0,0.6,0,8.2,2,4,-1
11/3/1966,5.2,0,1.2,0,7.8,1,-0.5,-8
11/4/1966,5.6,0,2.9,0,8.6,0,0.4,-3.8
11/5/1966,17.7,0,7.2,0,9.2,0,1.5,NA
11/6/1966,19.9,0,1.3,0,9.2,0,6,1
11/7/1966,6.2,0,0,0,10,0,7.2,0.5
11/8/1966,7.4,0,0,0,9.6,0,3.2,-1.5
11/9/1966,8.7,0,0,0,9.3,0,0.7,-8.7
11/10/1966,6.8,0,2.4,2,9,0,1.2,-8.3
11/11/1966,8,4,0,0,11.3,0,0.1,-9.7
11/12/1966,11.2,0,0.3,0,11.8,0,8.9,2.5
11/13/1966,11.4,0,2.4,0,12.4,0,10.4,4
11/14/1966,12.1,0,0.1,0,11.4,0,3.5,-5
11/15/1966,23.1,0,4.5,0,11.2,0,5.5,4.5
11/16/1966,21.9,0,0.3,0,6.9,0,4.8,3
11/17/1966,13.9,0,0,0,7.9,0,2.4,-5.4
11/18/1966,8.4,0,2.1,0,7.6,0,3,-6.1
11/19/1966,2.9,0,0,0,8.6,0,2.8,-6.9
11/20/1966,3.5,0,1.3,0,6.5,1,-2.2,NA
11/21/1966,6.7,0,1,0,5.8,1,-2,NA
11/22/1966,8.2,4,0,0,6.8,0,0.2,-5
11/23/1966,5.3,0,1.3,0,5.4,1,-1.8,-11.6
11/24/1966,8,0,0.1,0,7.2,1,-1.4,-9.5
11/25/1966,12.1,0,0.6,0,10,0,1.2,-2.8
11/26/1966,14.8,0,0.1,0,10.6,0,5.6,-3
11/27/1966,16.8,0,2.4,0,9.8,0,2.5,-1
11/28/1966,15.4,0,0,0,8.5,0,1.8,-5
11/29/1966,19.4,0,4.7,0,9.1,0,0.7,-6.8
11/30/1966,21.8,0,3.4,0,9.5,0,2.9,-3.6
12/1/1966,30.4,0,4.7,0,8.5,0,3.1,-3.4
12/2/1966,28.2,0,0,0,7,0,3.2,-2.8
12/3/1966,14.5,0,0,0,6.3,0,0.3,-7
12/4/1966,11.8,0,0,0,9.9,1,-1.1,-9.5
12/5/1966,15,0,0.2,0,11.5,0,1.8,-7.4
12/6/1966,12.2,0,0,0,8.5,0,3.5,-5.5
12/7/1966,15.1,0,2.9,0,11.5,0,1.2,-7.9
12/8/1966,25.1,0,0.1,0,7.9,0,2,0.9
12/9/1966,23.8,0,22.5,0,10.5,0,2.5,-4.5
12/10/1966,14.6,0,0.2,0,10,2,5.1,0.4
12/11/1966,11.2,0,4.7,0,9,0,0.5,-7.7
12/12/1966,20,0,17.3,0,7.4,2,1,-0.6
12/13/1966,13.3,0,2.6,0,5.6,0,4.8,0.4
12/14/1966,9.9,0,7.7,0,11.2,0,0.5,-8
12/15/1966,11.3,0,2,0,12.4,0,1.6,NA
12/16/1966,14.3,4,0,0,9.8,0,2.2,-6.8
12/17/1966,26,0,1.4,0,12.5,0,2.5,1.3
12/18/1966,18.5,0,0.3,0,10.6,0,7.2,0
12/19/1966,23,0,0.9,0,11.5,0,7.2,2.2
12/20/1966,12.6,0,0,0,9.8,0,2.2,-6.8
12/21/1966,17.2,0,0.1,0,10.4,0,2.4,-4.7
12/22/1966,17.4,0,0.3,0,10.7,0,6.1,1.6
12/23/1966,16.9,0,9.9,0,9.5,0,8.7,3.1
12/24/1966,10.7,0,0,0,8.5,0,3.8,-0.6
12/25/1966,5,0,0.1,0,9.6,1,-2.1,-11.9
12/26/1966,10.4,0,5.7,0,10.6,1,-1.8,-3.2
12/27/1966,9.7,0,0,2,9,0,4.3,-2.9
12/28/1966,9.6,0,1.2,0,12.5,2,4,-1.5
12/29/1966,16.5,0,3.3,0,11,0,8.2,1.5
12/30/1966,5.3,0,3.6,0,9.4,0,2.6,-5.6
12/31/1966,13.5,4,0,0,6.6,0,4,-3.5
1/1/1967,11.4,4,0,0,5.8,0,2,-5.3
1/2/1967,8.3,4,0,0,4.4,1,-2,NA
1/3/1967,5.7,4,0,0,2.8,1,-2,NA
1/4/1967,5.6,4,0,0,4.5,0,0.8,0.2
1/5/1967,6.9,0,0.2,0,4.5,0,1,-1.5
1/6/1967,10.6,0,0,0,6.6,1,-1.4,-3
1/7/1967,8.6,0,0.4,0,6,0,2.6,-1
1/8/1967,6.3,0,0.6,0,4.2,0,1.2,NA
1/9/1967,7.3,0,1.3,0,3.9,1,-2,-5.8
1/10/1967,11,0,0,0,7.5,1,-2.1,-2
1/11/1967,9.6,0,0,0,9,0,3.9,NA
1/12/1967,9.5,0,0,0,8.9,0,6.3,2.6
1/13/1967,10,0,0,0,7.5,0,3.4,-0.6
1/14/1967,6.2,0,0,0,7.7,0,4.1,4
1/15/1967,3.9,4,0,0,10.4,0,2.4,-1.8
1/16/1967,7.8,0,1,0,8.5,0,5.2,-1.2
1/17/1967,14.8,4,0,0,11.2,0,6,5
1/18/1967,9,0,4,0,10.8,1,-0.8,-6.8
1/19/1967,13.7,0,3.3,0,10,1,-0.5,NA
1/20/1967,10.2,0,2.5,0,9.4,0,7,1.8
1/21/1967,13.5,0,0,0,7.7,0,4.7,1.3
1/22/1967,13.3,0,4.9,0,8.2,0,1.7,-4.3
1/23/1967,10.1,0,0.6,0,8.4,0,1.5,-2.4
1/24/1967,6.7,0,6.5,0,8.8,0,5,NA
1/25/1967,11.8,0,1.9,0,9.7,0,6.5,3
1/26/1967,7.8,0,6.1,0,12.5,1,-0.9,-7.5
1/27/1967,12.4,4,0,0,13.4,0,0,NA
1/28/1967,9.3,0,0.3,0,12,0,8,1.6
1/29/1967,13.1,0,0,0,13,0,8.1,1.5
1/30/1967,12.9,0,0,0,12,0,8.5,1
1/31/1967,16.2,0,0.7,0,11.1,0,7.2,3.5
2/1/1967,14.7,0,0,0,12.4,0,7.1,4.5
2/2/1967,16.9,0,0.4,0,12.9,0,11,10
2/3/1967,20.1,0,0.2,0,11.5,0,8.5,5.1
2/4/1967,10,0,0,0,10.3,0,3.5,-1
2/5/1967,10,4,0,0,9.1,0,1.1,-5.8
2/6/1967,10.4,0,1.5,0,9.7,0,5.1,2.1
2/7/1967,8,0,0,0,9.8,0,4.9,1
2/8/1967,6.3,0,0.1,0,7.6,1,-1.1,-8.1
2/9/1967,5.7,0,0,0,8.4,1,-1,-1
2/10/1967,4.5,0,0,0,7.5,0,3.6,1.5
2/11/1967,9.4,4,0,0,7.3,0,4,-0.9
2/12/1967,11,4,0,0,7,0,0.4,-5.8
2/13/1967,12.5,0,0,0,7.4,0,4.5,-1.2
2/14/1967,14.6,0,1.6,0,6.4,0,2.1,-0.6
2/15/1967,26.5,0,11.4,0,8.8,0,2,-1
2/16/1967,7.2,0,4,0,6.8,0,5,-2
2/17/1967,4.5,0,0.1,0,8.5,1,-1.5,-8.2
2/18/1967,10.5,0,5.2,0,8.8,1,-2,-9.4
2/19/1967,19.1,0,0.7,0,8.2,0,4.4,0.6
2/20/1967,14.8,0,6,0,6.8,0,3.6,0.2
2/21/1967,16.2,0,0,0,9.4,0,3.1,-0.4
2/22/1967,11.3,0,32.4,0,7.1,0,4.4,0.6
2/23/1967,16.3,0,0,0,7.6,0,0.6,-1
2/24/1967,15.1,0,1.9,0,9.6,0,2.4,-2
2/25/1967,12,0,0.2,0,11.7,0,6.8,2.3
2/26/1967,13.8,0,2.7,0,10.6,0,4.7,-0.5
2/27/1967,22.1,0,17.5,0,11.6,0,4.3,-1.9
2/28/1967,23,0,2.7,0,8.1,0,4,1
3/1/1967,20.9,0,0.5,0,10,0,2.2,-0.6
3/2/1967,21.9,0,0,0,11.1,0,5,1
3/3/1967,18.7,0,0,0,11.4,0,6.5,3.8
3/4/1967,14.7,0,0.2,0,13.2,0,7.9,4
3/5/1967,15.5,0,0,0,13.4,0,6,1.4
3/6/1967,19.2,4,0,0,11.8,0,8.2,4
3/7/1967,16.8,0,0.2,0,12.8,0,9.2,8
3/8/1967,9.3,0,5.8,0,11,0,4.6,-1.2
3/9/1967,13.5,0,11.4,0,6.4,0,4.5,1.2
3/10/1967,22.8,0,1.1,0,9.2,0,2.5,1.5
3/11/1967,26.5,0,1.5,0,6.8,0,1.8,-1
3/12/1967,11.9,0,0,4,NA,0,2.2,-2.2
3/13/1967,16.7,0,0.5,0,10.1,0,0.9,-6
3/14/1967,22.3,0,0.8,0,13.9,0,4.9,5
3/15/1967,17.9,0,0,0,9.9,0,4.2,-1
3/16/1967,14.7,0,0.1,0,11.4,0,3.3,-1.8
3/17/1967,25.3,0,0.4,0,11.6,0,6.9,3.2
3/18/1967,17.1,0,0.2,0,11.4,0,6.9,3
3/19/1967,20,0,0,0,12.4,0,6.7,1.5
3/20/1967,17.2,0,0,0,11.9,0,5,-0.5
3/21/1967,20.4,0,0,0,17,0,7.3,3.2
3/22/1967,17,0,0.4,0,12,0,7.3,4
3/23/1967,15,0,0.2,0,10.4,0,3.4,-1.5
3/24/1967,16.3,0,0,0,11.7,0,4.4,-1.1
3/25/1967,17.1,0,1,0,12.8,0,4.3,4.7
3/26/1967,20.4,0,2.2,0,10.1,0,1.4,-3.6
3/27/1967,19.6,0,0.8,0,8.7,0,1.5,-2.1
3/28/1967,18.2,0,0.1,0,7.9,0,1.1,-1.2
3/29/1967,15.1,0,1.2,0,8.6,0,0,-3.8
3/30/1967,11.5,0,1.5,0,9.5,1,-1,-5.8
3/31/1967,7,0,0,0,7.6,1,-0.2,-6
4/1/1967,11.9,0,13,0,10.8,1,-2,-7.5
4/2/1967,15.1,0,0.5,0,12.2,0,3.5,NA
4/3/1967,13.5,0,0,0,11.7,0,5.6,2.2
4/4/1967,15.8,0,0,0,11.9,0,8,4.9
4/5/1967,19.7,0,0,0,12.9,0,8.5,5.6
4/6/1967,18.5,0,0.3,0,12.5,0,4.3,-0.9
4/7/1967,15.9,0,0,0,12,0,5.2,4.1
4/8/1967,15.2,0,3.3,0,9.6,0,4.4,-0.5
4/9/1967,18.1,0,0,0,9.9,0,4.5,5
4/10/1967,17.1,0,0,0,8.8,0,6.1,3.7
4/11/1967,11.8,0,0.2,0,10.3,0,5.9,3.1
4/12/1967,7.8,0,0,0,10.6,0,5.3,4.2
4/13/1967,8.7,0,0,0,11.4,0,5.9,0.6
4/14/1967,4.5,0,0,0,11.2,0,1.3,-5.1
4/15/1967,9.4,0,0,0,14.6,0,1.9,-4.9
4/16/1967,6.3,0,0,0,19.1,0,6.9,0.5
4/17/1967,12.8,0,0,0,16.6,0,9.4,1.5
4/18/1967,7.1,0,0,0,14.4,0,4.8,-1.5
4/19/1967,17.7,0,2.6,0,14.4,0,7.2,5.8
4/20/1967,18.1,0,1.5,0,11.8,0,5.6,1
4/21/1967,12.3,0,1.5,0,10.8,0,2.4,-2
4/22/1967,10.9,0,3.2,0,14.6,0,1.5,-3.5
4/23/1967,7.5,0,1.5,0,14.8,0,5,2.2
4/24/1967,10.7,0,1.9,0,15.5,0,7.4,7.5
4/25/1967,6.8,0,0,0,13.4,0,3,-2
4/26/1967,9.4,0,1.4,0,14,0,8.5,6.3
4/27/1967,7.4,0,0,0,14.1,0,5.3,-1.4
4/28/1967,6.5,0,0,0,21,0,6.2,0.5
4/29/1967,5.6,0,0,0,22.1,0,9.7,3
4/30/1967,13.1,0,0.3,0,15.9,0,5.8,0.5
5/1/1967,13.8,0,1.4,0,11.9,0,1.9,-1.5
5/2/1967,8.8,0,0.4,0,9.9,0,0.1,-3.8
5/3/1967,16.5,0,11.7,0,9.4,1,-2,-10.1
5/4/1967,17.6,0,9.3,0,11.5,0,3.5,-2.6
5/5/1967,15.3,0,0.6,0,13.7,0,6.5,2.2
5/6/1967,9.2,0,1.9,0,13,0,8.2,2.5
5/7/1967,9.3,0,2.3,0,12.6,0,2.9,-4.2
5/8/1967,10.7,0,4,0,14.6,0,9,5.8
5/9/1967,6.5,0,3.6,0,14.5,0,8.4,4.6
5/10/1967,2.3,0,0.6,0,11.8,0,8.4,7
5/11/1967,9.5,0,7.7,0,10.2,0,5.8,-0.1
5/12/1967,12.7,0,15.4,0,11.4,0,6.6,3.4
5/13/1967,12.7,0,7.2,0,8.9,0,8,7.4
5/14/1967,9.8,0,4.8,0,9.8,0,7.8,7.4
5/15/1967,15.1,0,12,0,7,0,6.5,5
5/16/1967,7.8,0,2.1,0,8.7,0,5.5,4.5
5/17/1967,8.5,0,0,0,10.8,0,6.5,5.1
5/18/1967,9.5,0,3.7,0,12.9,0,1.6,-3.1
5/19/1967,15.1,0,2.6,0,15,0,7.7,5.7
5/20/1967,18.6,0,1,0,14.3,0,7.2,3.9
5/21/1967,14.6,0,4.4,0,12.8,0,8.6,2.4
5/22/1967,16.8,0,3.9,0,12.9,0,7.4,2.1
5/23/1967,11.3,0,5.1,0,15.7,0,7.5,3.5
5/24/1967,12.8,0,4.1,0,14.5,0,8.4,5.1
5/25/1967,8.8,0,3.1,0,14,0,7.6,4.1
5/26/1967,9,0,1.4,0,15.6,0,7.1,-0.4
5/27/1967,3.6,0,2.9,0,12.9,0,4.9,-2.1
5/28/1967,4.3,0,3.2,0,13.9,0,7.3,3.6
5/29/1967,6.3,0,1.9,0,12.4,0,5.5,-1.5
5/30/1967,2.8,4,0,0,15.6,0,9,6
5/31/1967,4.8,0,0,0,18.4,0,5.8,0
6/1/1967,3.9,4,0,0,17.2,0,7,1
6/2/1967,5.1,4,0,0,17.4,0,11.4,8.2
6/3/1967,10,0,0,0,19.8,0,13,9.4
6/4/1967,8.8,4,0,0,19.4,0,12.8,12.2
6/5/1967,10.9,0,1.6,0,19.1,0,8.2,2
6/6/1967,16.4,0,0.4,0,21.5,0,12.6,10.8
6/7/1967,8.7,0,2.3,0,16,0,7.9,3.6
6/8/1967,6.1,0,0,0,16.3,0,11.2,NA
6/9/1967,8.2,0,0,0,17,0,5.8,-1.5
6/10/1967,3.9,0,0,0,18,0,11.5,8.8
6/11/1967,5,0,0,0,18.2,0,6.6,0.1
6/12/1967,5,0,0,0,17.4,0,12.8,NA
6/13/1967,2.8,0,0,0,18.9,0,6.2,0
6/14/1967,4.7,0,0,0,21.1,0,8.4,0.5
6/15/1967,1.8,0,0,0,20.5,0,9,1.4
6/16/1967,2.5,0,0,0,20.9,0,12.7,7.9
6/17/1967,3,0,0,0,21.1,0,10.3,2.7
6/18/1967,2.8,0,0,0,21.2,0,9.2,2.4
6/19/1967,8.6,0,0.3,0,17.4,0,11.4,4.2
6/20/1967,15.2,0,0.7,0,18.2,0,13.4,11
6/21/1967,11.3,0,0.7,0,17.8,0,9.4,5
6/22/1967,8.3,0,3.3,0,20.6,0,11.2,9
6/23/1967,6.1,0,2.5,0,15,0,3.8,-2.6
6/24/1967,7.9,4,0,0,19.8,0,11.2,8.8
6/25/1967,6.2,0,0,0,16.8,0,8.4,0
6/26/1967,3.5,0,0,0,18.5,0,9.4,4.4
6/27/1967,5.4,0,0,0,19,0,11.1,7
6/28/1967,14.4,0,0,0,23.8,0,14,7.8
6/29/1967,12.2,0,0,0,18,0,14.9,9
6/30/1967,6.5,0,0,0,18,0,6,-3
7/1/1967,6,0,1.3,0,20.6,0,12,8
7/2/1967,11.6,0,2.9,0,17.7,0,9.6,5.3
7/3/1967,13.3,0,2.9,0,17.1,0,9.8,5.8
7/4/1967,5,0,0,0,19.8,0,11.6,8.1
7/5/1967,5.8,0,0,0,20.1,0,10.4,3.6
7/6/1967,8.5,0,0.2,0,20.2,0,14.7,11.9
7/7/1967,9.3,0,0.3,0,21,0,14.1,9.3
7/8/1967,12.6,0,0,0,17.7,0,10.3,5.2
7/9/1967,10,0,0,0,21.6,0,10.3,4
7/10/1967,8.3,0,0.2,0,19,0,13.2,8.8
7/11/1967,4.3,0,0.5,0,22.5,0,14.2,12.1
7/12/1967,3.5,0,0,0,22,0,12.2,4.5
7/13/1967,5.5,0,9.6,0,20.6,0,14.2,8.4
7/14/1967,5,0,15.7,0,21.5,0,14.2,11.2
7/15/1967,5.5,0,2.4,0,19.8,0,12.3,8.6
7/16/1967,7,0,0.2,0,21,0,15,11.5
7/17/1967,4.7,0,5,0,20,0,14.5,8.5
7/18/1967,7.1,0,5.5,0,20.8,0,14.3,9.4
7/19/1967,6.6,0,0.4,0,20,0,12.2,6.4
7/20/1967,6.3,0,0.3,0,17.5,0,8.5,0.9
7/21/1967,4,0,0,0,18,0,11.5,2.5
7/22/1967,3.2,0,0,0,18.4,0,11.8,4
7/23/1967,3.5,0,0,0,21.5,0,11.6,6.6
7/24/1967,11.3,0,0.2,0,17.8,0,13.8,7.2
7/25/1967,7.1,0,0.1,0,19.6,0,8.6,0.2
7/26/1967,10.7,0,0.5,0,23,0,15,13.7
7/27/1967,6.3,0,0,0,18.3,0,12.5,9.8
7/28/1967,7.6,0,4.2,0,17.8,0,10.5,3.3
7/29/1967,8.1,0,1.3,0,22.5,0,12.9,8.5
7/30/1967,8.1,0,1.3,0,20.7,0,13.5,13
7/31/1967,3.8,0,2.4,0,18.5,0,13.5,8.6
8/1/1967,7.6,4,0,0,19.2,0,11,7.6
8/2/1967,5.5,0,4.1,0,17.4,0,8.4,-0.1
8/3/1967,11.5,0,1.2,0,17,0,10.4,4.4
8/4/1967,11.7,0,2.1,0,15.4,0,7,1.4
8/5/1967,6.7,0,0,0,17.7,0,4.4,-4.5
8/6/1967,6.4,0,11,0,21.5,0,10.1,1.5
8/7/1967,11.6,0,5.8,0,18.7,0,13,10.1
8/8/1967,7.4,0,0.4,0,18.5,0,13.8,8.6
8/9/1967,4.5,0,0,0,20,0,13.4,4.1
8/10/1967,4.9,0,3.5,0,19.3,0,13.5,10.5
8/11/1967,11.5,0,4.2,0,17.6,0,12.6,7.5
8/12/1967,15.7,0,0,0,16,0,10.7,7.5
8/13/1967,9.2,0,9.7,0,16.8,0,8.7,3
8/14/1967,15.5,0,0.1,0,17,0,12.9,10.2
8/15/1967,11.5,0,3.5,0,18.6,0,10.8,5.5
8/16/1967,11,0,2.1,0,17.2,0,10.5,3
8/17/1967,8.8,0,10.9,0,18,0,10.8,1
8/18/1967,9.8,0,21.4,0,18.7,0,12.8,6.5
8/19/1967,4.3,0,0,0,17,0,12,9.1
8/20/1967,3.4,0,0,0,17.4,0,6.5,1.2
8/21/1967,5.2,0,0,0,19,0,7,1.2
8/22/1967,3.5,4,0,0,19.4,0,11.1,5.2
8/23/1967,3.9,4,0,0,21.4,0,10,5.4
8/24/1967,2.8,0,0,0,20.6,0,11.5,4.5
8/25/1967,3.8,0,0,0,21.4,0,14.4,9.8
8/26/1967,4.5,0,3.3,0,19,0,15.5,10
8/27/1967,4.7,0,1,0,18.2,0,14,9
8/28/1967,5.7,0,0,0,19.2,0,12.8,5.6
8/29/1967,10.5,0,0,0,19,0,12.3,6.1
8/30/1967,13,0,3.7,0,18.2,0,11,4
8/31/1967,4,0,2.3,0,13.5,0,11.9,9.5
9/1/1967,8.9,0,0.6,0,18.8,0,8.5,0.6
9/2/1967,15,0,2.6,0,18,0,11,5.2
9/3/1967,19.7,0,2.3,0,16.5,0,11.4,5.5
9/4/1967,14.5,0,2,0,16.5,0,10.2,4.5
9/5/1967,22.3,0,2.1,0,15.2,0,11,5.6
9/6/1967,12.8,0,0.1,0,15.2,0,8.7,3.5
9/7/1967,5.4,0,0,0,17.2,0,9.1,3.1
9/8/1967,4.5,0,0,0,16,0,6.2,-2.3
9/9/1967,5.8,0,8.1,0,18.5,0,6.2,-1.8
9/10/1967,3.5,0,7.7,0,17.1,0,12.6,8.5
9/11/1967,9.5,0,20,0,17.4,0,12.5,11.6
9/12/1967,8.6,4,0,0,17.2,0,11.5,9
9/13/1967,3.7,0,0,0,16.5,0,8,1
9/14/1967,1.8,0,0,0,17.5,0,6.5,-1
9/15/1967,3,0,0,0,19.2,0,6.2,-1.1
9/16/1967,4.3,0,5.5,0,16.4,0,4.8,-1.2
9/17/1967,9.6,0,16.6,0,15,0,12,5
9/18/1967,10.1,0,2.5,0,15.8,0,7.8,1.5
9/19/1967,11.5,0,1.5,0,14.5,0,9.2,3.8
9/20/1967,9.3,0,1.2,0,16.4,0,9.8,5
9/21/1967,7.8,0,0,0,16,0,5.6,-1.6
9/22/1967,4.9,0,1.1,0,14.2,0,10,6.8
9/23/1967,10.1,0,0.9,0,18,0,11.3,7
9/24/1967,11,0,0.8,0,17.1,0,12.4,5
9/25/1967,11.8,0,6.6,0,18.5,0,13.1,7.2
9/26/1967,9.5,0,1.1,0,18,0,13.6,7
9/27/1967,9.3,0,1.3,0,18.5,0,13,6.5
9/28/1967,11.2,0,0,0,18.3,0,14,5
9/29/1967,7.2,0,3.3,0,16,0,13.2,4.6
9/30/1967,17.8,0,0,0,16.1,0,11,4.5
10/1/1967,15.3,0,3.4,0,16.4,0,11.9,6.2
10/2/1967,15.9,0,1,0,14.2,0,7.5,2.2
10/3/1967,18,0,2.1,0,15.7,0,9,4.5
10/4/1967,15.1,0,0,0,14,0,7.5,2
10/5/1967,6.8,0,3.7,2,14.5,0,5.6,-3.5
10/6/1967,13.5,0,15.9,0,17.6,0,9.2,7
10/7/1967,15.5,0,0.5,0,17.4,0,12.2,6.6
10/8/1967,11.4,0,1.7,0,17.5,0,11,4.4
10/9/1967,14.6,0,3.1,0,17.3,0,12.5,12.4
10/10/1967,4.4,0,1.1,0,13.7,0,9,2.8
10/11/1967,10,0,1.1,0,12.2,0,9.1,0.5
10/12/1967,8.4,0,0.3,0,15.4,0,5.5,-4.5
10/13/1967,15.7,0,0.3,0,13.8,0,6.8,4.2
10/14/1967,19.3,0,0.3,0,14.6,0,8.5,6.3
10/15/1967,13.3,0,1.1,0,13.9,0,8.7,2.9
10/16/1967,9.4,0,27.5,0,9.6,0,3.9,-4.5
10/17/1967,16.2,0,0.9,0,10.3,0,4.7,-1.6
10/18/1967,10,0,2.6,0,13.9,0,0.6,-7.5
10/19/1967,14.3,0,1.2,0,14.9,0,4.3,0.5
10/20/1967,14.4,0,0,0,14.5,0,10.4,2.7
10/21/1967,7.4,0,0,0,12.3,0,6.4,-1.5
10/22/1967,7.3,0,0,0,13.8,0,5.9,NA
10/23/1967,11.7,0,0,0,14.5,0,9,0
10/24/1967,10.3,0,1.3,0,15.2,0,5.8,-0.2
10/25/1967,21.3,0,3.1,0,14.6,0,9.4,8
10/26/1967,22,0,2.2,0,12.4,0,8,1.8
10/27/1967,7.8,0,7.2,0,10.4,0,7.2,-0.8
10/28/1967,11.8,0,0.5,0,9.5,0,2.4,-4.5
10/29/1967,10,0,0,0,9.8,0,3.4,-3.4
10/30/1967,8.3,0,11.5,0,9,0,2.6,-4.5
10/31/1967,14.5,0,3.4,0,10,0,5,-2.5
11/1/1967,11.3,0,19.7,0,9,0,0.2,-6.8
11/2/1967,19.1,0,1.9,0,8.6,0,4.4,-2.5
11/3/1967,10.7,0,0,0,9.2,0,3.5,-5
11/4/1967,7.2,0,0,0,8.9,1,-2.5,-11.2
11/5/1967,12.8,0,0,0,8.5,0,1.4,-6.4
11/6/1967,10.3,0,5.9,0,7.6,0,1,-4.2
11/7/1967,5.9,0,0,0,8.5,1,-0.1,-7.7
11/8/1967,4.5,0,0.5,0,7.6,0,0.4,-6
11/9/1967,10.8,0,0,0,9.5,0,1.9,0.1
11/10/1967,12.5,0,0.6,0,12.8,0,4.6,-1.3
11/11/1967,17.6,0,0.2,0,13.2,0,8.2,6.9
11/12/1967,5.5,0,0,0,13.5,0,3.1,-3.5
11/13/1967,12.4,0,1,0,13.2,0,5,3
11/14/1967,14.9,4,0,0,9.6,0,6,0.5
11/15/1967,14.6,4,0,0,8.8,0,2.8,-2.5
11/16/1967,6.5,0,0,0,6.6,0,0,-7
11/17/1967,2.2,0,0,0,7,1,-2.5,-9.8
11/18/1967,3,4,0,0,8.4,1,-4.8,-10.2
11/19/1967,2.7,0,0.2,0,10.6,1,-2.5,-4.8
11/20/1967,0.6,0,0,0,10.3,0,2.4,1.6
11/21/1967,3.8,0,0,0,10.2,0,6.9,0.1
11/22/1967,4.3,0,0,0,9.8,0,6,-3.5
11/23/1967,0.5,0,0,0,9.2,0,0,-6
11/24/1967,3.4,0,5.5,0,9.5,0,1,-5.2
11/25/1967,8.9,0,0,0,6.5,0,2.5,-2
11/26/1967,9.3,0,1.5,0,9.1,1,-0.9,-8.5
11/27/1967,11.1,0,1.2,0,11,0,0,NA
11/28/1967,17.9,0,0,0,10.8,0,9,5
11/29/1967,13.9,0,4.8,0,11.5,0,4.7,-0.3
11/30/1967,11.3,0,0,0,12.1,0,5,-0.1
12/1/1967,5.9,0,0,0,10.5,0,8,6.1
12/2/1967,4.8,0,0,0,11.6,0,6.5,4.6
12/3/1967,10.2,0,0.2,0,9.3,0,6.1,0.3
12/4/1967,16.6,4,0,0,10.2,0,0,-0.4
12/5/1967,19.8,0,1.9,0,11,0,6.4,5.8
12/6/1967,12.3,0,1.2,0,5.2,0,3.5,-1
12/7/1967,12.6,0,0.7,0,4.5,1,-0.5,-6.5
12/8/1967,15.8,0,2.4,0,2,1,-2,-6
12/9/1967,12.3,0,0,0,1.9,1,-3,-8.5
12/10/1967,8.8,0,2.3,0,3,1,-4,-11
12/11/1967,12.8,0,1.5,0,7.6,1,-3.5,-3.2
12/12/1967,10.3,0,0.2,0,8.3,0,2.9,3.8
12/13/1967,6.7,4,0,0,8.6,0,6.4,3.4
12/14/1967,9.2,4,0,0,7.6,0,5.8,3.2
12/15/1967,16.2,0,1.4,0,9.5,0,5.5,3.5
12/16/1967,6.1,4,0,0,7.8,0,1.8,-4
12/17/1967,1.6,0,0.4,0,5.4,1,-5.8,-10.8
12/18/1967,8,0,9.5,0,8.1,1,-4,-6.2
12/19/1967,10.3,0,0,0,7.2,2,5,4.5
12/20/1967,10.6,0,1.6,0,11.9,0,3.6,-2
12/21/1967,14.9,0,0.9,0,12.9,0,4.6,NA
12/22/1967,18.4,0,6.6,0,14.3,0,7.3,6.1
12/23/1967,18.9,0,1.6,0,12.7,0,10.1,6.5
12/24/1967,14.2,0,2.3,0,10.6,0,6.5,2.6
12/25/1967,19.3,4,0,0,8.3,0,6.2,2.3
12/26/1967,10.1,0,1.4,0,10.4,0,3.4,2
12/27/1967,16.1,0,0.1,0,11.4,0,4,NA
12/28/1967,16.3,4,0,0,5.6,0,1.8,-1.8
12/29/1967,10.6,4,0,0,5.6,0,1.6,-3
12/30/1967,14.6,0,4.1,0,7.2,0,2.8,0.6
12/31/1967,11.8,0,7.9,0,9.5,0,1.5,-2
1/1/1968,18.2,0,1,0,8.3,0,2.8,2.6
1/2/1968,12.7,0,4.9,0,7.8,0,2.5,-6.5
1/3/1968,17,0,0.4,0,7.6,0,2.4,-1.7
1/4/1968,7.7,0,12,0,7.2,1,-0.9,-5.2
1/5/1968,9.8,0,0.5,0,6.8,0,0.3,-0.5
1/6/1968,9.9,0,0.9,0,4.7,0,1.5,-2
1/7/1968,7.1,0,2.1,0,4.5,1,-1,-7
1/8/1968,18,0,27.8,0,6,1,-1,-2.6
1/9/1968,14.9,0,0,0,4.9,0,2.4,1.1
1/10/1968,11,0,0.3,0,3,1,-2.1,-9.6
1/11/1968,4.4,0,1,0,3.4,1,-0.6,-1.4
1/12/1968,10,0,3.1,0,8.2,0,0.6,-0.5
1/13/1968,10,0,2.8,0,12.4,0,2.7,-1.9
1/14/1968,22,0,2.5,0,13.8,0,3,NA
